,character_list,dialogue_list,episode_code,word_count
392,Aang," Come on out, little lemur. That hungry guy won't bother you anymore.  Hey! Come back!  ",103,15.0
393,Sokka," Aang, I wasn't really going to eat the lemur, okay?  Oh, man... come on, Aang, everything will be all right. Let's get out of here.   Hey Aang, you find my dinner yet?  ",103,32.0
394,Katara,  Aang!,103,1.0
395,Old Sage, Send word to the Fire Lord immediately. The Avatar has returned! ,103,11.0
396,Sokka," Aaahhh!  Aang! Come on, snap out of it!",103,8.0
397,Katara, What happened?,103,2.0
398,Sokka, He found out firebenders killed Gyatso.,103,6.0
399,Katara," Oh no, it's his avatar spirit! He must have triggered it! I'm gonna try and calm him down.",103,18.0
400,Sokka,"  Well, do it before he blows us off the mountain! ",103,10.0
401,Iroh," Remember your firebending basics, Prince Zuko. They are your greatest weapons.",103,11.0
402,Zuko,  I refuse to let him win. ,103,6.0
403,Zhao, This will be over quickly. ,103,5.0
404,Iroh," Basics, Zuko! Break his root!",103,5.0
405,Zhao, That's it? Your father raised a coward.  Do it! ,103,9.0
406,Zuko," Next time you get in my way, I promise I won't hold back.",103,13.0
407,Iroh," So this is how the great Commander Zhao acts in defeat.  Disgraceful.   No, Prince Zuko. Do not taint your victory. ",103,20.0
408,Zuko,"  Did you really mean that, Uncle?",103,6.0
409,Iroh,  Of course. I told you ginseng tea is my favorite.,103,10.0
410,Katara," ... and I know how hard it is to lose the people you love. I went through the same thing when I lost my mom. Monk Gyatso and the other airbenders may be gone, but you still have a family. Sokka and I, we're your family now.   Aang, I know you're upset... ",103,52.0
411,Sokka,  Katara and I aren't going to let anything happen to you. Promise.,103,12.0
412,Aang,  I'm sorry.,103,2.0
413,Katara, It's okay. It wasn't your fault.,103,6.0
414,Aang,"  But you were right. And if firebenders found this temple that means they found the other ones, too. I really am the last airbender. ",103,24.0
415,Katara, Everything's packed. You ready to go?,103,6.0
416,Aang,  How is Roku supposed to help me if I can't talk to him?,103,13.0
417,Katara, Maybe you'll find a way.,103,5.0
418,Aang," Looks like you made a new friend, Sokka.",103,8.0
419,Sokka,  Can't talk. Must eat.,103,4.0
420,Aang," You, me, and Appa.  We're all that's left of this place. We have to stick together. Katara, Sokka...    Hey little guy.",103,21.0
421,Katara, What are you going to name him?,103,7.0
422,Aang,  Momo.,103,1.0
423,Zuko,  The only reason you should be interrupting me is if you have news about the Avatar. ,104,16.0
424,Iroh,"  Well, there is news, Prince Zuko, but you might not like it. Don't get too upset. ",104,16.0
425,Zuko,"  Uncle, you taught me that keeping a level head is a sign of a great leader. Now whatever you have to say, I'm sure that I can take it. ",104,29.0
426,Iroh," Okay, then... we have no idea where he is. ",104,9.0
427,Zuko,  WHAT?!,104,1.0
428,Iroh,  You really should open a window in here.,104,8.0
429,Zuko,  Give me the map!,104,4.0
430,Iroh," There have been multiple sightings of the Avatar, but he is impossible to track down.",104,15.0
431,Zuko," He is clearly a master of evasive maneuvering.   How am I gonna find him, Uncle?  ",104,15.0
432,Sokka," You have no idea where you're going, do you?",104,9.0
433,Aang,"  Weeelll, I know it's near water...",104,6.0
434,Sokka,  I guess we're getting close then.,104,6.0
435,Aang,"  Hey Katara! Check out this airbending trick!  Momo, marbles please.",104,10.0
436,Katara,"  That's great, Aang.",104,3.0
437,Aang,  You didn't even look.,104,4.0
438,Katara,  That's great!,104,2.0
439,Aang, But I'm not doing it now.,104,6.0
440,Sokka,"  Stop bugging her, airhead. You need to give girls space when they do their sewing.",104,15.0
441,Katara, What does me being a girl have to do with sewing?,104,11.0
442,Sokka, Simple,104,1.0
443,Katara,  All done with your pants! And look what a great job I did!,104,13.0
444,Sokka," Wait! I was just kidding! I can't wear these!  Katara, PLEASE!",104,11.0
445,Aang," Don't worry, Sokka. Where we're going, you won't need any pants!",104,11.0
446,Sokka, We just made a pit stop yesterday. Shouldn't we get a little more flying done before we camp out?,104,19.0
447,Katara, He's right. At this rate we won't get to the North Pole until spring.,104,14.0
448,Aang,"  But Appa's tired already, aren't you boy? I , aren't you boy? ",104,12.0
449,Sokka," Yeah, that was  convincing. Still, hard to argue with a ten ton magical monster.",104,14.0
450,Aang,"  LOOK!  That's why we're here... ... elephant koi. And I'm going to ride it. Katara, you've gotta watch me!  COLD!",104,20.0
451,Katara,  Woo!,104,1.0
452,Aang, Yeeaaaah! Woohoo! ,104,2.0
453,Katara, He looks pretty good out there.,104,6.0
454,Sokka, Are you kidding? The fish is doing all the work.,104,10.0
455,Katara,"  No, Appa! Don't eat that! ",104,5.0
456,Aang," Aww, man...",104,2.0
457,Sokka,  There's something in the water!,104,5.0
458,Katara, What's wrong?,104,2.0
459,Sokka, Aang's in trouble.  Aang!,104,4.0
460,Katara,  Get out of there!,104,4.0
461,Sokka, Come back here! AANG!,104,4.0
462,Katara, AANG!,104,1.0
463,Aang, Aaahhh!,104,1.0
464,Katara, What was that thing?,104,4.0
465,Aang, I don't know.,104,3.0
466,Sokka,"  Well, let's not stick around and find out. Time to hit the road.",104,13.0
467,Momo,  Oof!,104,1.0
468,Aang,  Ugh!,104,1.0
469,Katara,  Uhh...,104,1.0
470,Sokka,  Oof... Or we could stay a while...,104,7.0
471,Oyagi, You three have some explaining to do.,104,7.0
472,Suki," And if you don't answer all our questions, we're throwing you back in the water with the unagi.",104,18.0
473,Sokka,"  Who are you? Where are the men who ambushed us?   Show yourselves, cowards!",104,13.0
474,Suki,"  There were no men.  ambushed you. Now tell us, who are you and what are you doing here?",104,18.0
475,Sokka,"  Wait a second, there's no way that a bunch of girls took us down.",104,14.0
476,Suki,"  A bunch of girls, huh? The unagi's gonna eat well tonight.",104,11.0
477,Katara,"  No, don't hurt him! He didn't mean it. My brother is just an idiot sometimes.",104,15.0
478,Aang,  It's my fault. I'm sorry we came here. I wanted to ride the elephant koi.,104,15.0
479,Oyagi,  How do we know you're not Fire Nation spies? Kyoshi stayed out of the war so far. And we intend to keep it that way!,104,25.0
480,Aang, This island is named for Kyoshi? I know Kyoshi!,104,9.0
481,Oyagi, Ha! How could you possibly know her? Avatar Kyoshi was born here four hundred years ago. She's been dead for centuries.,104,21.0
482,Aang, I know her because I'm the Avatar.,104,7.0
483,Suki,  That's impossible! The last Avatar was an airbender who disappeared a hundred years ago.,104,14.0
484,Aang, That's me!,104,2.0
485,Oyagi, Throw the imposter to the unagi!,104,6.0
486,Katara,  Aang... do some airbending...,104,4.0
487,Oyagi, It's true... you  the Avatar! ,104,5.0
488,Aang, Now... check  out! ,104,3.0
489,Little Girl, Did you hear the news? The Avatar's on Kyoshi!,104,9.0
490,Fisherman,  HUH?  ,104,1.0
491,Zuko,"  The Avatar's on Kyoshi Island?  Uncle, ready the rhinos. He's not getting away from me this time.",104,17.0
492,Iroh, Are you going to finish that?,104,6.0
493,Zuko, I was going to save it for later! ,104,8.0
494,Aang, Mmm... Katara you've got to try these!    All right! Dessert for breakfast!  These people sure know how to treat an Avatar!,104,21.0
495,Katara," Well, maybe just a bite... ",104,5.0
496,Aang,"  Sokka, what's your problem? EAT!",104,5.0
497,Sokka, Not hungry.,104,2.0
498,Aang, But you're  hungry!,104,3.0
499,Katara, He's just upset because a bunch of  kicked his butt yesterday.,104,11.0
500,Sokka, They snuck up on me!,104,5.0
501,Katara,  Right. And  they kicked your butt.,104,6.0
502,Sokka,  Sneak attacks don't count!  Tie me up with ropes! I'll show them a thing or two. I'm not scared of any girls.  Who do they think they are anyway?  Mmm... this is tasty.,104,33.0
503,Aang, What's he so angry about? It's great here. They're giving us the royal treatment.,104,14.0
504,Katara," Hey, don't get too comfortable. It's risky for us to stay in one place for very long.",104,17.0
505,Aang," I'm sure we'll be fine. Besides, did you see how happy I'm making this town?  They're even cleaning up that statue in my honor!",104,24.0
506,Katara," Well, it's nice to see you excited about being the Avatar. I just hope it doesn't all go to your head.",104,21.0
507,Aang," Come on, you know me better than that. I'm just a simple monk.",104,13.0
508,Artist," Oh... there's another one... I'll make an adjustment here, and...   Painting the Avatar... that's easy enough...",104,16.0
509,Sokka,  Sorry ladies! Didn't mean to interrupt your dance lesson.  I was just looking for somewhere to get a little workout? ,104,20.0
510,Suki,"  Sorry about yesterday. I didn't know that you were friends with the Avatar.  Well, you're in the right place.",104,19.0
511,Sokka,"  It's all right. I mean, normally I'd hold a grudge, but seeing as you guys are a bunch of girls, I'll make an exception. ",104,24.0
512,Suki,  I should hope so. A big strong man like you? We wouldn't stand a chance.,104,15.0
513,Sokka," True. But don't feel bad. After all, I'm the best warrior in my village.",104,14.0
514,Suki,"  Wow! Best warrior, huh? In your whole village? Maybe you'd be kind enough to give us a little demonstration.",104,19.0
515,Sokka, Oh... well... I mean... I...,104,5.0
516,Suki,"  Come on, girls! Wouldn't you like him to show us some moves?",104,12.0
517,Sokka,"  Heh heh... good. Of course, I was going easy on you.  Well, if that's what you want, I'd be happy to. All right, you stand over there.  This may be a little tough, but  to block me.",104,37.0
518,Suki, Of course.,104,2.0
519,Sokka,  That does it!  Let's see if you can handle !,104,10.0
520,Suki,  Anything else you want to teach us?,104,7.0
521,Aang," There she is, girls. Me in a past life.",104,9.0
522,Girls, Ooohhh... ,104,1.0
523,Koko, You were pretty!,104,3.0
524,Aang," Excuse me for a second, ladies.",104,6.0
525,Katara,"  Oh, good! Can you help me carry this back to the room? It's a little heavy.",104,16.0
526,Aang," Actually, I can't right now.",104,5.0
527,Katara,  What do you mean you can't?,104,6.0
528,Aang, I promised the girls that I'd give them a ride on Appa. Why don'tyou come with us? It'll be fun!,104,20.0
529,Katara,  Watching you show off for a bunch of girls does  sound like fun.,104,13.0
530,Aang," Well, neither does carrying your basket.",104,6.0
531,Katara," It's not my basket. These supplies are for our trip. I told you, we have to leave Kyoshi soon.",104,19.0
532,Aang," I don't want to leave Kyoshi yet. I can't put my finger on it, but there's something I really like about this place.",104,23.0
533,Koko,"  What's taking you so long, Aangy?",104,6.0
534,Katara,  Aangy...,104,1.0
535,Aang,"  Just a second, Koko!",104,4.0
536,Katara," 'Simple monk,' huh? I thought you promised me that this Avatar stuff wouldn't go to your head.",104,17.0
537,Aang, It didn't. You know what I think? You just don't want to come because you're .,104,16.0
538,Katara, ? Of what?,104,3.0
539,Aang, Jealous that we're having so much fun without you.,104,9.0
540,Katara,  That's ridiculous.,104,2.0
541,Aang," It  a little ridiculous, but I understand.",104,7.0
542,Sokka,"  Uh... hey, Suki.",104,3.0
543,Suki,  Hoping for another dance lesson?,104,5.0
544,Sokka," No... I... well, let me explain.",104,6.0
545,Suki, Spit it out! What do you want?,104,7.0
546,Sokka,  I would be honored if you would teach me.,104,9.0
547,Suki, Even if I'm a ?,104,5.0
548,Sokka,  I'm sorry if I insulted you earlier. I was wrong.,104,10.0
549,Suki," We normally don't teach outsiders, let alone boys.",104,8.0
550,Sokka, Please make an exception. I won't let you down.,104,9.0
551,Suki, All right. But you have to follow all of our traditions.,104,11.0
552,Sokka,  Of course!,104,2.0
553,Suki, And I mean ALL of them.,104,6.0
554,Sokka, Do I really have to wear this? It feels a little... girly.,104,12.0
555,Suki, It's a warrior's uniform. You should be proud.  The silk threads symbolizes the brave blood that flows through our veins. The gold insignia represents the honor of the warrior's heart.,104,30.0
556,Sokka,  Bravery and honor.,104,3.0
557,Aang," Katara, remember how the unagi almost got me yesterday?   Hey Sokka! Nice dress!",104,13.0
558,Katara,  Yeah.,104,1.0
559,Aang," Well, I'm gonna go ride it now. It's gonna be REAL dangerous.",104,12.0
560,Katara,  Good for you.,104,3.0
561,Aang,  You're not going to stop me?,104,6.0
562,Katara,  Nope. Have fun.,104,3.0
563,Aang,  I will.,104,2.0
564,Katara, Great.,104,1.0
565,Aang, I know it's great.,104,4.0
566,Katara, I'm glad you know.,104,4.0
567,Aang, I'm glad you're glad.,104,4.0
568,Katara, Good!,104,1.0
569,Aang, Fine!,104,1.0
570,Suki, You're not going to master it in one day. Even I'm not that good.,104,14.0
571,Sokka,  I think I'm starting to get it.,104,7.0
572,Suki,  It's not about strength. Our technique is about using your opponents' force against them. Loosen up. Think of the fan as an extension of your arm.  Wait for an opening and then... ,104,32.0
573,Sokka,  Hmm...,104,1.0
574,Suki,  I fell on purpose to make you  better!,104,8.0
575,Sokka,  I got you! Admit I got you! ,104,7.0
576,Suki,"  Okay, it was a lucky shot. Let's see if you can do it again.",104,14.0
577,Koko,  What's taking so long?,104,4.0
578,Aang, I'm sure it will be here any second!  What about this? ,104,11.0
579,Little Girl, Not that again. .,104,4.0
580,Koko, Where's the unagi? It's getting late.,104,6.0
581,Aang, Where're you going? Don't leave!,104,5.0
582,Koko," Sorry, Aang! Maybe next time.",104,5.0
583,Aang,  Katara! You came!,104,3.0
584,Katara, I wanted to make sure you were safe. You really had me worried.,104,13.0
